,title,price,link
62,"Dell 14 Thin & Light Laptop, 12th Gen Intel Core i3-1215U Processor/8GB/512GB SSD/Intel UHD Graphics/14.0""(35.56cm) FHD/Windows 11 + MSO'21/15 Month McAfee/Spill-Resistant Keyboard/Grey/1.48kg  ","34,990",https://amazon.in//Dell-14-Rheinland-Certified-Comfortview/dp/B0BQJ9HZPP/ref=sr_1_15?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769936&sprefix=laptop%2Caps%2C268&sr=8-15
63,"Acer Aspire Lite AMD Ryzen 5 5500U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","36,990",https://amazon.in//Acer-Premium-Windows-AL15-41-Display/dp/B0CB7S1RTX/ref=sr_1_16?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769936&sprefix=laptop%2Caps%2C268&sr=8-16
64,"HP Laptop 15s, 12th Gen Intel Core i5-1235U, 15.6-inch (39.6 cm), FHD, 16GB DDR4, 512GB SSD, Intel Iris Xe graphics, 720p HD camera, Backlit KB, Thin & Light (Win 11, Silver, 1.69 kg), fy5009TU  ","52,990",https://amazon.in//HP-i5-1235U-15-6-inch-graphics-fy5009TU/dp/B0D4M66F6R/ref=sr_1_17?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769936&sprefix=laptop%2Caps%2C268&sr=8-17
65,"HP Laptop 15,12th Gen Intel Core i3-1215U,15.6 inch(39.6 cm),FHD,Anti-Glare,8 GB DDR4,512 GB SSD,Windows 11,MSO,Dual Speakers,1.69 kg,Natural Silver,15s-fq5326TU  ","36,690",https://amazon.in//HP-i3-1215U-Anti-Glare-Speakers-15s-fq5326TU/dp/B0CYQ257C1/ref=sr_1_18?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769936&sprefix=laptop%2Caps%2C268&sr=8-18
66,"HP Laptop 15s, AMD Ryzen 3 5300U, 15.6-inch (39.6 cm), FHD, 8GB DDR4, 512GB SSD, AMD Radeon graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.69 kg), eq2212AU  ","31,950",https://amazon.in//HP-Anti-Glare-Graphics-15s-eq2212AU/dp/B0BQN2HV46/ref=sr_1_19?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769936&sprefix=laptop%2Caps%2C268&sr=8-19
67,"Acer [Smartchoice] Aspire Lite AMD Ryzen 3 5300U Premium Thin and Light Laptop (Windows 11 Home/8 GB RAM/512 GB SSD) AL15-41 with 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.6 KG  ","28,990",https://amazon.in//Acer-Smartchoice-Premium-Windows-AL15-41/dp/B0CWTSF1TK/ref=sr_1_20?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769936&sprefix=laptop%2Caps%2C268&sr=8-20
68,"HP Laptop 14s, 12th Gen Intel Core i3-1215U, 14-inch (35.6 cm), FHD, 8GB DDR4, 512GB SSD, Intel UHD graphics, Thin & light, Dual speakers (Win 11, MSO 2021, Silver, 1.46 kg), dy5008TU  ","36,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMDg0MjI0ODM5MTMzMTkzOjE3MjA3Njk4NTg6c3BfbXRmOjMwMDI0ODUwMjMzNDQzMjo6MDo6&url=%2FHP-i3-1215U-Graphics-Speakers-dy5008TU%2Fdp%2FB0BZS88YPT%2Fref%3Dsr_1_12_sspa%3Fcrid%3D3LEN38FUIZBOU%26dib%3DeyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720769858%26sprefix%3Dlaptop%252Caps%252C268%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
69,"HP Victus Gaming Laptop,12th Gen Intel Core i5-12450H,4GB RTX 3050 GPU,15.6-inch(39.6 cm),FHD,IPS,16GB DDR4,512GB SSD,Backlit KB,Dual speakers (MSO, Blue,2.37 kg),fa0666TX/fa0444tx  ","67,790",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNDkxMjIwMTM4MTg2MTkzOjE3MjA3Njk5MzY6c3BfYnRmOjMwMDI1MTA3ODQzNjYzMjo6MDo6&url=%2FHP-i5-12450H-15-6-inch-Response-fa0666TX%2Fdp%2FB0C2HZYM87%2Fref%3Dsr_1_21_sspa%3Fcrid%3D3LEN38FUIZBOU%26dib%3DeyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720769936%26sprefix%3Dlaptop%252Caps%252C268%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
70,"Lenovo ThinkPad E14 AMD Ryzen 5 7530U 14"" (35.56 cm) WUXGA IPS 300 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/AMD Radeon Graphics/Backlit Keyboard/FPR/Black/1.41 kg), 21JRS00T00  ","48,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNDkxMjIwMTM4MTg2MTkzOjE3MjA3Njk5MzY6c3BfYnRmOjMwMDE0Mjk3NzkzMDkzMjo6MDo6&url=%2FLenovo-ThinkPad-Graphics-Keyboard-21JRS00T00%2Fdp%2FB0C7J16NYC%2Fref%3Dsr_1_22_sspa%3Fcrid%3D3LEN38FUIZBOU%26dib%3DeyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720769936%26sprefix%3Dlaptop%252Caps%252C268%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
71,"Acer Aspire Lite AMD Ryzen 5 5500U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","36,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NTk1NzE5OTkyNjExOTM6MTcyMDc2OTk0OTpzcF9hdGY6MzAwMTU5OTc1NTMwODMyOjowOjo&url=%2FAcer-Premium-Windows-AL15-41-Display%2Fdp%2FB0CB7S1RTX%2Fref%3Dsr_1_1_sspa%3Fcrid%3D3LEN38FUIZBOU%26dib%3DeyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720769949%26sprefix%3Dlaptop%252Caps%252C268%26sr%3D8-1-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
72,"Apple 2023 MacBook Pro (16-inch, M3 Max chip with 16â€‘core CPU and 40â€‘core GPU, 48GB Unified Memory, 1TB) - Space Black  ","3,79,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo1NTk1NzE5OTkyNjExOTM6MTcyMDc2OTk0OTpzcF9hdGY6MzAwMDg1NDAzMjE4NzMyOjowOjo&url=%2FApple-MacBook-16-inch-16%25E2%2580%2591core-40%25E2%2580%2591core%2Fdp%2FB0CM5SZ7CP%2Fref%3Dsr_1_2_sspa%3Fcrid%3D3LEN38FUIZBOU%26dib%3DeyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1720769949%26sprefix%3Dlaptop%252Caps%252C268%26sr%3D8-2-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1
73,"Lenovo IdeaPad Slim 1 Intel Core Celeron N4020 14"" HD Thin and Light Laptop (8GB/512GB SSD/Windows 11 Home/Office 21/1Yr Warranty/Cloud Grey/1.3Kg), 82V6009LIN  ","25,990",https://amazon.in//Lenovo-IdeaPad-Celeron-Warranty-82V6009LIN/dp/B0D6Z2H2HR/ref=sr_1_3?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769949&sprefix=laptop%2Caps%2C268&sr=8-3
74,"ASUS Vivobook Go 14 (2023), 14"" (35.56 cm) FHD (1920 x 1080) 16:9, Intel Celeron N4500, Thin and Light Laptop (8GB RAM/256GB SSD/Integrated Graphics/Windows 11 Home/Black/1.3 Kg), E410KA-EK013W  ","23,750",https://amazon.in//ASUS-Vivobook-35-56-1920-1080/dp/B0CZXM6V2X/ref=sr_1_4?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769949&sprefix=laptop%2Caps%2C268&sr=8-4
75,"(Refurbished) Lenovo ThinkPad 6th Gen Intel Core i5 Thin & Light HD Laptop (16GB RAM / 512GB SSD /14"" (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics), Black  ","17,901",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR496TBN/ref=sr_1_5?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769949&sprefix=laptop%2Caps%2C268&sr=8-5
76,"ASUS Vivobook S 15 OLED (2023), Intel Core EVO i9-13900H 13th Gen, 15.6"" (39.62 cm) 2.8K 120Hz OLED, Thin & Light Laptop (16GB/1TB SSD/Iris Xe/Win 11/Office 2021/75WHr/Silver/1.7 kg) S5504VA-MA953WS  ","1,14,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNTg4ODU4NjA5MTE1MTkzOjE3MjA3Njk5NDk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MDQ0OTkzMzUzMjo6MDo6&url=%2FASUS-Vivobook-i9-13900H-Laptop-S5504VA-MA953WS%2Fdp%2FB0C1GG71Y6%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3D3LEN38FUIZBOU%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.O3Rc6hEM8O1nC3-MvfqIolKj7-k56IKoo5JfMfHuKqeAGVlLr1qS1u-oqIDqrcJCrqGK_EAl6IgpzCn-naBm9A.EyjuVSyHgBIV4jYWGvYOr8Vv_PQIop-aT1-9knoUqhs%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0C1GG71Y6%26pd_rd_r%3D83bb5d38-b6cb-4eb3-a7e7-b09d6bf4edb8%26pd_rd_w%3Dgy37F%26pd_rd_wg%3DNp3AM%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3DFBPWM0NA07F99HXQPA4M%26qid%3D1720769949%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C268%26sr%3D1-1-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
77,"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6"" (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VTIN  ","35,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNTg4ODU4NjA5MTE1MTkzOjE3MjA3Njk5NDk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MDgzMTQ5MzMzMjo6MTo6&url=%2FLenovo-IdeaPad-39-62cm-Warranty-82RK006DIN%2Fdp%2FB0B4JPC8GT%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3D3LEN38FUIZBOU%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.O3Rc6hEM8O1nC3-MvfqIolKj7-k56IKoo5JfMfHuKqeAGVlLr1qS1u-oqIDqrcJCrqGK_EAl6IgpzCn-naBm9A.EyjuVSyHgBIV4jYWGvYOr8Vv_PQIop-aT1-9knoUqhs%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0B4JPC8GT%26pd_rd_r%3D83bb5d38-b6cb-4eb3-a7e7-b09d6bf4edb8%26pd_rd_w%3Dgy37F%26pd_rd_wg%3DNp3AM%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3DFBPWM0NA07F99HXQPA4M%26qid%3D1720769949%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C268%26sr%3D1-2-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
78,"ASUS Vivobook 14, IntelCore i3-1215U 12th Gen, 14"" (35.56 cm) FHD, Thin and Light Laptop (8 GB RAM/512GB SSD/Win11/Office 2021/Fingerprint/42WHr /Silver/1.40 kg), X1404ZA-NK322WS  ","37,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNTg4ODU4NjA5MTE1MTkzOjE3MjA3Njk5NDk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDExOTk4NTY0MTMzMjo6Mjo6&url=%2FASUS-Vivobook-IntelCore-Fingerprint-X1404ZA-NK322WS%2Fdp%2FB0CCPBPYSB%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3D3LEN38FUIZBOU%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.O3Rc6hEM8O1nC3-MvfqIolKj7-k56IKoo5JfMfHuKqeAGVlLr1qS1u-oqIDqrcJCrqGK_EAl6IgpzCn-naBm9A.EyjuVSyHgBIV4jYWGvYOr8Vv_PQIop-aT1-9knoUqhs%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CCPBPYSB%26pd_rd_r%3D83bb5d38-b6cb-4eb3-a7e7-b09d6bf4edb8%26pd_rd_w%3Dgy37F%26pd_rd_wg%3DNp3AM%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3DFBPWM0NA07F99HXQPA4M%26qid%3D1720769949%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C268%26sr%3D1-3-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
79,"ASUS VivoBook 15 (2021) Thin and Light Laptop, Dual Core Intel Celeron N4020, 15.6-inch (39.62 cm) HD, (4GB RAM/256GB SSD/Integrated Graphics/Windows 11 Home/Transparent Silver/1.8 Kg), X515MA-BR011W  ","21,530",https://amazon.in//ASUS-15-6-inch-Integrated-Transparent-X515MA-BR011W/dp/B09SGGB687/ref=sr_1_13?crid=3LEN38FUIZBOU&dib=eyJ2IjoiMSJ9.iUhFWZy7nDKE-Z4z6TlOw2nZ0ct-psVKUHHC5joD2L7w-Sd3nvz2-kQmpgEdjNTnRfJmOZQwo3M7JqByPC49lSi5V0Qu_d4NSiG6ppgBTkoXNO2WhJXtJCqFUf1AapOUcE8B2-OldkhC6coOMWJsRGsffKkTEQNn3QMndBd9xawAahDwrZzceHpOsOjkMNe0HrpO0rUXiGEJKmgsywEWPCaXAYqkJnU4vgYORq1yffs.mBkrGKVPIOJx4dLwinbLHM6KKrd60zYizOb3w59opP8&dib_tag=se&keywords=laptop&qid=1720769858&sprefix=laptop%2Caps%2C268&sr=8-13
80,"Lenovo ThinkBook 15 G5 Ryzen 5 15.6"" FHD Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Win 11 Home/Fingerprint Reader/Backlit/Mineral grey/1 Year Onsite/1.7 kg), 21JF002PIN  ","38,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNTg4ODU4NjA5MTE1MTkzOjE3MjA3Njk5NDk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDE0Mjk3NzkzMTAzMjo6Mzo6&url=%2FLenovo-ThinkBook-Antiglare-Fingerprint-21JF002PIN%2Fdp%2FB0CQRLD5BY%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3D3LEN38FUIZBOU%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.O3Rc6hEM8O1nC3-MvfqIolKj7-k56IKoo5JfMfHuKqeAGVlLr1qS1u-oqIDqrcJCrqGK_EAl6IgpzCn-naBm9A.EyjuVSyHgBIV4jYWGvYOr8Vv_PQIop-aT1-9knoUqhs%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0CQRLD5BY%26pd_rd_r%3D83bb5d38-b6cb-4eb3-a7e7-b09d6bf4edb8%26pd_rd_w%3Dgy37F%26pd_rd_wg%3DNp3AM%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3DFBPWM0NA07F99HXQPA4M%26qid%3D1720769949%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C268%26sr%3D1-4-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
81,"ASUS Vivobook 15, Intel Core i5-12500H 12th Gen, 15.6"" (39.62 cm) FHD, Thin and Light Laptop (16GB RAM/512GB/Win11/Office 2021/Silver/1.7 kg), X1502ZA-EJ542WS  ","55,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozNTg4ODU4NjA5MTE1MTkzOjE3MjA3Njk5NDk6c3Bfc2VhcmNoX3RoZW1hdGljOjMwMDI1MDgzMTQ5NDczMjo6NDo6&url=%2FASUS-Vivobook-i5-12500H-Laptop-X1502ZA-EJ542WS%2Fdp%2FB0C5Y3JBC4%2Fref%3Dsxin_12_pa_sp_search_thematic_sspa%3Fcontent-id%3Damzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%253Aamzn1.sym.85e046b2-1010-4183-b7b7-f25119863240%26crid%3D3LEN38FUIZBOU%26cv_ct_cx%3Dlaptop%26dib%3DeyJ2IjoiMSJ9.O3Rc6hEM8O1nC3-MvfqIolKj7-k56IKoo5JfMfHuKqeAGVlLr1qS1u-oqIDqrcJCrqGK_EAl6IgpzCn-naBm9A.EyjuVSyHgBIV4jYWGvYOr8Vv_PQIop-aT1-9knoUqhs%26dib_tag%3Dse%26keywords%3Dlaptop%26pd_rd_i%3DB0C5Y3JBC4%26pd_rd_r%3D83bb5d38-b6cb-4eb3-a7e7-b09d6bf4edb8%26pd_rd_w%3Dgy37F%26pd_rd_wg%3DNp3AM%26pf_rd_p%3D85e046b2-1010-4183-b7b7-f25119863240%26pf_rd_r%3DFBPWM0NA07F99HXQPA4M%26qid%3D1720769949%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dlaptop%252Caps%252C268%26sr%3D1-5-ced4eeeb-b190-41d6-902a-1ecb3fb8b7c4-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWM%26psc%3D1
